message_id,label,date,word_count,sentence_count,char_count,avg_sentence_length,flesch_kincaid_grade
16201,spam,2005-05-02,475,28,2973,16.964285714285715,10.62777777777778
16202,spam,2005-05-02,58,8,337,7.25,5.003368421052635
16203,spam,2005-05-02,195,12,1183,16.25,8.369306122448982
16204,spam,2005-05-02,31,7,306,4.428571428571429,5.837903225806453
16205,spam,2005-05-03,12,4,83,3.0,5.806666666666668
16206,spam,2005-05-03,284,14,1754,20.285714285714285,13.206056338028173
16207,spam,2005-05-03,1769,78,11579,22.67948717948718,14.748944874715264
16208,spam,2005-05-04,676,37,4182,18.27027027027027,11.189247687205448
16209,spam,2005-05-04,677,37,4173,18.2972972972973,11.137535947712419
16210,spam,2005-05-05,774,41,5423,18.878048780487806,12.326517913262105
16211,spam,2005-05-05,78,8,433,9.75,6.50690909090909
16212,spam,2005-05-05,194,20,1066,9.7,6.079267015706808
16213,spam,2005-05-06,289,24,1681,12.041666666666666,5.640284805332524
16214,spam,2005-05-06,619,32,3626,19.34375,10.717857142857145
16215,spam,2005-05-06,195,5,1053,39.0,15.06192670157068
16216,spam,2005-05-06,503,34,3005,14.794117647058824,8.825216885383671
16217,spam,2005-05-06,225,17,1285,13.235294117647058,6.4581869369369365
16218,spam,2005-05-06,117,10,825,11.7,9.24479487179487
16219,spam,2005-05-06,127,4,706,31.75,16.991587301587305
16220,spam,2005-05-07,171,8,977,21.375,12.889523809523812
16221,spam,2005-05-07,610,25,3702,24.4,13.647418032786888
16222,spam,2005-05-07,58,1,403,58.0,28.585714285714285
16223,spam,2005-05-08,170,14,844,12.142857142857142,4.316477272727273
16224,spam,2005-05-09,175,19,970,9.210526315789474,5.618362573099418
16225,spam,2005-05-10,372,15,2525,24.8,14.446516129032261
16226,spam,2005-05-10,30,4,198,7.5,9.596034482758622
16227,spam,2005-05-10,417,23,2343,18.130434782608695,9.35642995169082
16228,spam,2005-05-11,276,26,1665,10.615384615384615,7.274776119402986
16229,spam,2005-05-11,168,21,936,8.0,5.242981180496155
16230,spam,2005-05-12,120,18,704,6.666666666666667,5.9820320855614995
16231,spam,2005-05-12,165,13,952,12.692307692307692,7.995757575757576
16232,spam,2005-05-12,43,1,264,43.0,21.21255813953488
16233,spam,2005-05-12,365,19,2198,19.210526315789473,11.960573630136988
16234,spam,2005-05-12,444,36,2921,12.333333333333334,10.055116354234006
16235,spam,2005-05-12,121,8,525,15.125,4.233408119658122
16236,spam,2005-05-12,206,24,1447,8.583333333333334,8.108063127690102
16237,spam,2005-05-13,46,3,256,15.333333333333334,7.8334782608695654
16238,spam,2005-05-13,161,16,973,10.0625,5.977142857142855
16239,spam,2005-05-13,83,12,701,6.916666666666667,6.061194690265488
16240,spam,2005-05-14,74,7,480,10.571428571428571,7.66799227799228
16241,spam,2005-05-14,159,16,890,9.9375,5.213333333333335
16242,spam,2005-05-15,126,11,644,11.454545454545455,6.5443778801843315
16243,spam,2005-05-15,9,1,60,9.0,11.520000000000003
16244,spam,2005-05-15,95,4,524,23.75,10.689342105263162
16245,spam,2005-05-15,172,18,912,9.555555555555555,4.1752495697074
16246,spam,2005-05-16,783,27,4570,29.0,14.898256410256412
16247,spam,2005-05-16,522,32,3129,16.3125,10.886150191570884
16248,spam,2005-05-16,82,16,513,5.125,1.6624085365853674
16249,spam,2005-05-16,69,7,476,9.857142857142858,9.802111801242237
16250,spam,2005-05-18,354,35,2265,10.114285714285714,8.529285489455464
16251,spam,2005-05-18,1149,90,7223,12.766666666666667,12.027007162374094
16252,spam,2005-05-18,1151,90,7236,12.78888888888889,11.988978807882887
16253,spam,2005-05-19,1154,91,7242,12.68131868131868,11.893386423966628
16254,spam,2005-05-19,169,12,1081,14.083333333333334,11.205142215568863
16255,spam,2005-05-20,164,9,1048,18.22222222222222,11.172932098765433
16256,spam,2005-05-20,222,22,1370,10.090909090909092,7.185765765765769
16257,spam,2005-05-20,205,18,1275,11.38888888888889,8.632240853658537
16258,spam,2005-05-20,260,14,1520,18.571428571428573,10.318461538461541
16259,spam,2005-05-20,530,36,3410,14.722222222222221,11.594838709677418
16260,spam,2005-05-20,535,36,3415,14.86111111111111,11.464557361144799
16261,spam,2005-05-20,535,36,3425,14.86111111111111,11.619820519039536
16262,spam,2005-05-20,55,1,312,55.0,24.74
16263,spam,2005-05-20,45,12,356,3.75,2.342222222222226
16264,spam,2005-05-20,30,3,231,10.0,12.303333333333331
16265,spam,2005-05-21,77,7,489,11.0,9.081136363636364
16266,spam,2005-05-21,135,12,860,11.25,9.171990740740743
16267,spam,2005-05-21,62,6,394,10.333333333333334,7.472258064516129
16268,spam,2005-05-21,80,8,436,10.0,5.527278481012658
16269,spam,2005-05-22,1848,97,10391,19.051546391752577,9.843827018045879
16270,spam,2005-05-23,259,26,1353,9.961538461538462,4.615089477451683
16271,spam,2005-05-23,155,17,941,9.117647058823529,6.198692810457516
16272,spam,2005-05-23,300,18,1619,16.666666666666668,7.810135135135138
16273,spam,2005-05-24,1768,78,11580,22.666666666666668,14.762552706552707
16274,spam,2005-05-24,749,58,4586,12.913793103448276,10.070534759358289
16275,spam,2005-05-24,297,25,1763,11.88,7.088571428571427
16276,spam,2005-05-25,1771,78,11597,22.705128205128204,14.74192992036405
16277,spam,2005-05-25,37,3,228,12.333333333333334,7.717297297297296
16278,spam,2005-05-26,68,8,479,8.5,17.799411764705884
16279,spam,2005-05-26,167,12,1000,13.916666666666666,7.642286336418074
16280,spam,2005-05-26,294,22,1498,13.363636363636363,5.30559090909091
16281,spam,2005-05-26,146,11,886,13.272727272727273,8.022222222222222
16282,spam,2005-05-26,52,5,343,10.4,9.116000000000003
16283,spam,2005-05-27,305,28,1620,10.892857142857142,4.4388409007013685
16284,spam,2005-05-27,37,7,278,5.285714285714286,11.533837837837837
16285,spam,2005-05-27,35,6,195,5.833333333333333,3.9729411764705915
16286,spam,2005-05-28,299,21,1705,14.238095238095237,8.02356120826709
16287,spam,2005-05-28,644,122,3627,5.278688524590164,4.064315684315687
16288,spam,2005-05-28,233,21,1482,11.095238095238095,7.396931034482762
16289,spam,2005-05-29,503,29,2791,17.344827586206897,9.632838645418328
16290,spam,2005-05-29,278,28,1700,9.928571428571429,7.774489834695039
16291,spam,2005-05-31,52,4,321,13.0,7.962307692307693
16292,spam,2005-05-31,149,15,993,9.933333333333334,6.950424710424709
16293,spam,2005-05-31,70,13,395,5.384615384615385,4.874200426439234
16294,spam,2005-05-31,262,12,1503,21.833333333333332,10.805152671755728
16295,spam,2005-05-31,149,8,911,18.625,12.026224489795919
16296,spam,2005-05-31,55,1,249,55.0,18.759230769230772
16297,spam,2005-05-31,78,11,671,7.090909090909091,4.95862433862434
16298,spam,2005-06-01,480,45,3086,10.666666666666666,8.262083333333333
16299,spam,2005-06-01,162,9,968,18.0,10.327444267515926
16300,spam,2005-06-01,106,6,744,17.666666666666668,12.89716019417476
16301,spam,2005-06-01,50,14,398,3.5714285714285716,2.4700000000000024
16302,spam,2005-06-01,116,11,634,10.545454545454545,3.978478260869565
16303,spam,2005-06-02,277,14,1594,19.785714285714285,11.03130434782609
16304,spam,2005-06-03,206,13,1236,15.846153846153847,8.290000000000003
16305,spam,2005-06-03,149,14,903,10.642857142857142,6.441621621621625
16306,spam,2005-06-03,55,5,346,11.0,9.081590909090913
16307,spam,2005-06-05,77,11,464,7.0,5.557142857142857
16308,spam,2005-06-05,171,12,994,14.25,10.687770467836256
16309,spam,2005-06-05,80,8,437,10.0,5.527278481012658
16310,spam,2005-06-06,177,12,1137,14.75,12.046333333333333
16311,spam,2005-06-06,179,18,1091,9.944444444444445,5.893575819672133
16312,spam,2005-06-06,365,22,2354,16.59090909090909,11.021746575342465
16313,spam,2005-06-06,131,12,684,10.916666666666666,3.4667591950034726
16314,spam,2005-06-06,29,7,292,4.142857142857143,6.609931034482759
16315,spam,2005-06-06,169,16,1023,10.5625,6.267285714285716
16316,spam,2005-06-07,213,14,1184,15.214285714285714,7.896153846153847
16317,spam,2005-06-07,179,18,1077,9.944444444444445,5.958056693989072
16318,spam,2005-06-07,151,13,780,11.615384615384615,5.895698924731185
16319,spam,2005-06-07,1181,62,7672,19.048387096774192,12.361810253885647
16320,spam,2005-06-08,9,2,56,4.5,4.060000000000002
16321,spam,2005-06-08,169,12,1099,14.083333333333334,11.417118263473057
16322,spam,2005-06-08,306,12,1802,25.5,13.47331967213115
16323,spam,2005-06-09,478,30,2996,15.933333333333334,10.514309623430965
16324,spam,2005-06-09,472,37,2977,12.756756756756756,9.495999999999999
16325,spam,2005-06-09,98,11,623,8.909090909090908,7.248724489795919
16326,spam,2005-06-09,51,6,301,8.5,4.846568627450981
16327,spam,2005-06-10,77,12,483,6.416666666666667,3.997142857142858
16328,spam,2005-06-10,98,15,693,6.533333333333333,9.295663265306125
16329,spam,2005-06-10,232,17,1461,13.647058823529411,9.064868421052633
16330,spam,2005-06-11,45,3,234,15.0,6.780000000000001
16331,spam,2005-06-11,345,31,2070,11.129032258064516,7.007570332480817
16332,spam,2005-06-11,321,31,1898,10.35483870967742,5.885125000000002
16333,spam,2005-06-11,83,10,457,8.3,3.285554216867471
16334,spam,2005-06-11,327,35,1943,9.342857142857143,6.416507936507941
16335,spam,2005-06-12,40,5,270,8.0,9.065000000000001
16336,spam,2005-06-12,36,5,210,7.2,2.9977777777777774
16337,spam,2005-06-12,117,11,645,10.636363636363637,3.4960769230769237
16338,spam,2005-06-13,87,4,517,21.75,11.202844827586208
16339,spam,2005-06-13,65,4,407,16.25,8.895238095238096
16340,spam,2005-06-13,86,4,518,21.5,12.553139534883723
16341,spam,2005-06-13,234,27,1527,8.666666666666666,7.431718426501035
16342,spam,2005-06-13,65,13,441,5.0,3.0615384615384613
16343,spam,2005-06-14,234,18,1417,13.0,9.276143162393161
16344,spam,2005-06-14,11,2,76,5.5,9.081818181818182
16345,spam,2005-06-14,87,4,531,21.75,12.83043103448276
16346,spam,2005-06-14,153,23,829,6.6521739130434785,6.049122807017543
16347,spam,2005-06-14,323,21,2111,15.380952380952381,13.693518890675243
16348,spam,2005-06-14,563,35,3709,16.085714285714285,12.083995892539967
16349,spam,2005-06-14,563,35,3705,16.085714285714285,12.188791629662525
16350,spam,2005-06-14,81,16,511,5.0625,2.2900000000000027
16351,spam,2005-06-14,101,10,548,10.1,4.325280528052808
16352,spam,2005-06-15,1248,110,7272,11.345454545454546,6.817510138142495
16353,spam,2005-06-15,121,17,746,7.117647058823529,5.498217975206611
16354,spam,2005-06-16,560,33,3580,16.96969696969697,11.979963054187191
16355,spam,2005-06-16,73,7,437,10.428571428571429,5.773033268101766
16356,spam,2005-06-16,64,10,409,6.4,7.839500000000001
16357,spam,2005-06-17,153,10,952,15.3,10.762105263157899
16358,spam,2005-06-17,78,14,525,5.571428571428571,6.016883116883115
16359,spam,2005-06-17,44,5,246,8.8,6.131818181818183
16360,spam,2005-06-18,23,3,137,7.666666666666667,6.936363636363637
16361,spam,2005-06-18,1563,88,8847,17.761363636363637,9.78844994898807
16362,spam,2005-06-18,239,20,1323,11.95,5.057859204974463
16363,spam,2005-06-18,563,35,3727,16.085714285714285,12.314546514209592
16364,spam,2005-06-19,196,14,1087,14.0,6.4752380952380975
16365,spam,2005-06-19,192,11,1117,17.454545454545453,8.356687291765827
16366,spam,2005-06-19,56,1,319,56.0,26.057142857142853
16367,spam,2005-06-20,261,32,1488,8.15625,4.762706976744187
16368,spam,2005-06-20,73,3,453,24.333333333333332,14.913698630136988
16369,spam,2005-06-20,154,11,985,14.0,10.195329768270948
16370,spam,2005-06-20,23,2,103,11.5,4.286304347826089
16371,spam,2005-06-20,279,27,1716,10.333333333333334,8.198330177962895
16372,spam,2005-06-21,175,24,1051,7.291666666666667,5.409997076023391
16373,spam,2005-06-21,33,8,223,4.125,5.967500000000001
16374,spam,2005-06-21,70,7,465,10.0,10.435714285714287
16375,spam,2005-06-21,31,2,153,15.5,4.813333333333336
16376,spam,2005-06-22,118,11,667,10.727272727272727,8.880000000000003
16377,spam,2005-06-22,155,16,939,9.6875,9.358824884792629
16378,spam,2005-06-22,29,2,154,14.5,4.7132758620689685
16379,spam,2005-06-23,272,22,1703,12.363636363636363,9.38537037037037
16380,spam,2005-06-23,10,3,49,3.3333333333333335,-1.8399999999999999
16381,spam,2005-06-23,75,5,410,15.0,8.038666666666668
16382,spam,2005-06-24,125,9,663,13.88888888888889,8.04239837398374
16383,spam,2005-06-25,128,8,822,16.0,14.250300000000003
16384,spam,2005-06-25,75,2,434,37.5,18.134594594594592
16385,spam,2005-06-26,101,15,610,6.733333333333333,5.749324932493252
16386,spam,2005-06-26,92,2,509,46.0,19.13555555555556
16387,spam,2005-06-26,34,5,203,6.8,5.22036363636364
16388,spam,2005-06-26,134,15,810,8.933333333333334,7.741628498727735
16389,spam,2005-06-26,161,17,999,9.470588235294118,8.655949685534594
16390,spam,2005-06-26,1413,71,9080,19.901408450704224,12.929640265459284
16391,spam,2005-06-26,82,9,424,9.11111111111111,4.092865853658537
16392,spam,2005-06-27,47,13,410,3.6153846153846154,8.663234042553196
16393,spam,2005-06-27,70,3,451,23.333333333333332,15.087142857142855
16394,spam,2005-06-27,41,5,299,8.2,12.015000000000004
16395,spam,2005-06-27,123,7,832,17.571428571428573,12.49649180327869
16396,spam,2005-06-27,169,9,1015,18.77777777777778,11.354232804232808
16397,spam,2005-06-27,124,14,736,8.857142857142858,6.1847096774193595
16398,spam,2005-06-27,62,7,337,8.857142857142858,4.0577517564402825
16399,spam,2005-06-27,78,9,425,8.666666666666666,2.9180952380952405
16400,spam,2005-06-27,80,8,413,10.0,3.9450000000000003
16401,spam,2005-06-28,128,19,741,6.7368421052631575,6.437848360655735
16402,spam,2005-06-28,95,11,568,8.636363636363637,5.752894736842105
16403,spam,2005-06-28,51,9,295,5.666666666666667,3.447507002801121
16404,spam,2005-06-28,643,41,3525,15.682926829268293,7.7798748049922
16405,spam,2005-06-28,256,10,1536,25.6,13.799468750000003
16406,spam,2005-06-28,62,3,394,20.666666666666668,13.595806451612905
16407,spam,2005-06-29,133,17,933,7.823529411764706,9.674398496240602
16408,spam,2005-06-29,202,18,1083,11.222222222222221,4.375938023450587
16409,spam,2005-06-29,66,3,389,22.0,12.29909090909091
16410,spam,2005-06-29,839,50,5457,16.78,11.923074162679427
16411,spam,2005-06-30,70,2,448,35.0,19.131428571428575
16412,spam,2005-07-01,353,21,2063,16.80952380952381,10.542475026092145
16413,spam,2005-07-01,45,11,425,4.090909090909091,2.8615277777777806
16414,spam,2005-07-01,155,16,936,9.6875,9.434953917050695
16415,spam,2005-07-02,75,9,409,8.333333333333334,2.764000000000003
16416,spam,2005-07-03,85,8,522,10.625,9.642352941176469
16417,spam,2005-07-03,399,25,2548,15.96,11.237880710659898
16418,spam,2005-07-03,20,2,106,10.0,6.370000000000001
16419,spam,2005-07-03,61,2,441,30.5,15.649262295081968
16420,spam,2005-07-03,66,7,366,9.428571428571429,3.8969696969696983
16421,spam,2005-07-03,52,9,289,5.777777777777778,2.0941025641025632
16422,spam,2005-07-03,186,19,1101,9.789473684210526,6.363076923076925
16423,spam,2005-07-03,396,31,2546,12.774193548387096,12.703887434554975
16424,spam,2005-07-04,248,23,1449,10.782608695652174,6.726538908246226
16425,spam,2005-07-04,61,9,387,6.777777777777778,5.218407494145204
16426,spam,2005-07-04,54,3,313,18.0,24.2625925925926
16427,spam,2005-07-04,98,8,618,12.25,10.596857142857147
16428,spam,2005-07-05,97,5,687,19.4,12.291463917525775
16429,spam,2005-07-05,170,8,1212,21.25,13.451617647058821
16430,spam,2005-07-05,99,12,610,8.25,5.029520202020205
16431,spam,2005-07-05,78,16,489,4.875,2.316190476190478
16432,spam,2005-07-05,279,27,1714,10.333333333333334,7.8587618326391535
16433,spam,2005-07-05,61,13,359,4.6923076923076925,4.237295081967215
16434,spam,2005-07-05,128,13,744,9.846153846153847,5.995750000000001
16435,spam,2005-07-06,136,13,827,10.461538461538462,8.975764705882352
16436,spam,2005-07-06,106,6,697,17.666666666666668,13.699101941747575
16437,spam,2005-07-06,88,10,570,8.8,10.82409090909091
16438,spam,2005-07-06,70,3,471,23.333333333333332,16.604285714285712
16439,spam,2005-07-06,45,10,277,4.5,3.9615873015873007
16440,spam,2005-07-06,65,14,395,4.642857142857143,3.3725961538461533
16441,spam,2005-07-06,24,4,131,6.0,5.312391304347827
16442,spam,2005-07-06,273,25,1689,10.92,10.867870826491515
16443,spam,2005-07-06,38,4,233,9.5,7.367631578947371
16444,spam,2005-07-06,127,9,898,14.11111111111111,11.704761904761906
16445,spam,2005-07-06,117,11,754,10.636363636363637,8.469305555555557
16446,spam,2005-07-07,140,6,871,23.333333333333332,13.472550724637681
16447,spam,2005-07-07,44,5,249,8.8,5.105047619047621
16448,spam,2005-07-08,67,3,448,22.333333333333332,16.543880597014923
16449,spam,2005-07-08,545,33,3407,16.515151515151516,11.261113553113553
16450,spam,2005-07-08,63,14,384,4.5,4.027936507936509
16451,spam,2005-07-08,86,11,502,7.818181818181818,5.249243697478992
16452,spam,2005-07-09,197,16,1259,12.3125,9.97290640394089
16453,spam,2005-07-09,117,8,671,14.625,10.479589743589745
16454,spam,2005-07-09,491,28,2878,17.535714285714285,10.433724489795917
16455,spam,2005-07-09,162,10,1029,16.2,11.016250000000003
16456,spam,2005-07-10,64,10,388,6.4,3.997142857142858
16457,spam,2005-07-10,200,17,1244,11.764705882352942,8.64523529411765
16458,spam,2005-07-10,243,17,1316,14.294117647058824,6.409747899159665
16459,spam,2005-07-10,54,4,366,13.5,11.337735849056607
16460,spam,2005-07-10,1028,46,6929,22.347826086956523,13.50669434832757
16461,spam,2005-07-11,70,9,407,7.777777777777778,4.672463768115943
16462,spam,2005-07-11,288,15,1728,19.2,11.976607142857144
16463,spam,2005-07-11,66,8,463,8.25,9.482777777777777
16464,spam,2005-07-11,154,8,1115,19.25,12.988928571428573
16465,spam,2005-07-12,107,12,552,8.916666666666666,3.6819047619047645
16466,spam,2005-07-12,27,4,154,6.75,2.7758333333333347
16467,spam,2005-07-12,43,7,264,6.142857142857143,5.573809523809526
16468,spam,2005-07-12,481,25,2733,19.24,9.425916666666666
16469,spam,2005-07-12,148,17,961,8.705882352941176,6.950424710424709
16470,spam,2005-07-13,32,5,193,6.4,5.532500000000002
16471,spam,2005-07-13,8,2,114,4.0,2.934285714285714
16472,spam,2005-07-13,1024,46,6902,22.26086956521739,13.466569444444445
16473,spam,2005-07-13,550,24,3224,22.916666666666668,13.449561930783247
16474,spam,2005-07-13,96,6,565,16.0,7.735416666666669
16475,spam,2005-07-13,915,44,5716,20.795454545454547,13.550903508771935
16476,spam,2005-07-14,48,10,297,4.8,6.170833333333334
16477,spam,2005-07-14,377,26,2364,14.5,10.398995215311007
16478,spam,2005-07-14,132,17,911,7.764705882352941,9.362900432900435
16479,spam,2005-07-14,98,11,631,8.909090909090908,7.681156462585037
16480,spam,2005-07-14,149,13,892,11.461538461538462,7.57673378076063
16481,spam,2005-07-14,74,4,478,18.5,12.19527027027027
16482,spam,2005-07-15,76,10,484,7.6,8.042807017543861
16483,spam,2005-07-15,186,18,1048,10.333333333333334,7.437608695652177
16484,spam,2005-07-15,18,3,100,6.0,5.761111111111113
16485,spam,2005-07-16,79,9,493,8.777777777777779,7.997890295358655
16486,spam,2005-07-16,906,57,4638,15.894736842105264,6.015693953105721
16487,spam,2005-07-16,148,22,933,6.7272727272727275,5.986821917808221
16488,spam,2005-07-16,207,22,1181,9.409090909090908,6.952039408866998
16489,spam,2005-07-16,87,8,473,10.875,5.779069767441861
16490,spam,2005-07-16,62,7,432,8.857142857142858,9.61051612903226
16491,spam,2005-07-16,95,11,559,8.636363636363637,5.752894736842105
16492,spam,2005-07-17,148,12,901,12.333333333333334,9.568850340136056
16493,spam,2005-07-17,134,15,806,8.933333333333334,7.741628498727735
16494,spam,2005-07-17,39,3,227,13.0,6.423589743589744
16495,spam,2005-07-18,120,5,940,24.0,15.804605042016806
16496,spam,2005-07-18,67,5,463,13.4,7.247940298507466
16497,spam,2005-07-19,88,10,530,8.8,6.891363636363636
16498,spam,2005-07-19,97,10,624,9.7,7.5275
16499,spam,2005-07-19,131,17,917,7.705882352941177,9.67760632497274
16500,spam,2005-07-19,82,12,528,6.833333333333333,8.473853658536587
16501,spam,2005-07-19,56,9,406,6.222222222222222,7.079545454545453
16502,spam,2005-07-19,647,2,2677,323.5,124.4267492260062
16503,spam,2005-07-20,592,9,2209,65.77777777777777,22.680563063063065
16504,spam,2005-07-20,621,9,2385,69.0,24.070080515297906
16505,spam,2005-07-20,596,9,2226,66.22222222222223,22.828612975391504
16506,spam,2005-07-20,60,9,386,6.666666666666667,7.001666666666669
16507,spam,2005-07-20,28,4,171,7.0,7.014285714285716
16508,spam,2005-07-21,849,40,5745,21.225,12.75811006128703
16509,spam,2005-07-21,105,2,600,52.5,22.82509708737864
16510,spam,2005-07-22,97,15,566,6.466666666666667,6.936524822695038
16511,spam,2005-07-22,71,2,442,35.5,19.528239436619717
16512,spam,2005-07-22,82,8,477,10.25,4.380670731707319
16513,spam,2005-07-22,78,8,535,9.75,10.31194871794872
16514,spam,2005-07-22,128,13,742,9.846153846153847,5.995750000000001
16515,spam,2005-07-22,32,5,192,6.4,2.280000000000001
16516,spam,2005-07-22,110,11,678,10.0,8.139814814814816
16517,spam,2005-07-22,91,11,594,8.272727272727273,8.173174603174605
16518,spam,2005-07-22,171,11,773,15.545454545454545,4.337094674556216
16519,spam,2005-07-23,50,5,281,10.0,6.010000000000002
16520,spam,2005-07-27,598,9,2274,66.44444444444444,23.109955406911926
16521,spam,2005-07-27,598,9,2311,66.44444444444444,23.18888517279822
16522,spam,2005-07-27,541,36,3234,15.027777777777779,9.739481862292052
16523,spam,2005-07-27,118,6,890,19.666666666666668,14.180000000000003
16524,spam,2005-07-28,644,39,3305,16.512820512820515,6.261472418791033
16525,spam,2005-07-28,84,4,623,21.0,12.969047619047618
16526,spam,2005-07-28,343,38,1944,9.026315789473685,5.806577909270221
16527,spam,2005-07-28,88,6,619,14.666666666666666,9.841363636363635
16528,spam,2005-07-28,1016,46,6236,22.08695652173913,11.311642512077299
16529,spam,2005-07-28,72,11,453,6.545454545454546,5.31666666666667
16530,spam,2005-07-29,618,9,2369,68.66666666666667,23.944692556634305
16531,spam,2005-07-29,468,34,1830,13.764705882352942,2.8641327300150827
16532,spam,2005-07-29,468,35,1839,13.371428571428572,2.8641327300150827
16533,spam,2005-07-29,468,34,1859,13.764705882352942,2.990201106083461
16534,spam,2005-07-29,123,11,774,11.181818181818182,10.72857723577236
16535,spam,2005-07-29,25,2,161,12.5,11.940999999999999
16536,spam,2005-07-29,18,2,96,9.0,1.0311111111111124
16537,spam,2005-07-30,345,57,1868,6.052631578947368,5.795000000000002
16538,spam,2005-07-30,55,10,348,5.5,4.371206140350878
16539,spam,2005-07-31,64,7,337,9.142857142857142,5.768750000000001
16540,spam,2005-07-31,222,17,1369,13.058823529411764,7.882696832579185
16541,ham,2001-04-02,208,21,1015,9.904761904761905,2.7192970297029717
16542,ham,2001-04-02,98,8,584,12.25,7.396326530612246
16543,ham,2001-04-03,46,4,227,11.5,3.2602173913043515
16544,ham,2001-04-03,96,10,492,9.6,2.7718421052631577
16545,ham,2001-04-03,67,9,337,7.444444444444445,3.735673076923078
16546,ham,2001-04-03,138,4,933,34.5,19.280434782608697
16547,ham,2001-04-04,43,4,236,10.75,8.052380952380954
16548,ham,2001-04-04,165,16,831,10.3125,4.31574074074074
16549,ham,2001-04-04,104,11,485,9.454545454545455,4.6802040816326524
16550,ham,2001-04-04,45,5,212,9.0,3.1383809523809525
16551,ham,2001-04-04,18,3,99,6.0,3.7944444444444443
16552,ham,2001-04-04,49,7,239,7.0,2.888765957446811
16553,ham,2001-04-06,27,2,151,13.5,7.156481481481482
16554,ham,2001-04-06,188,10,1133,18.8,10.069659574468087
16555,ham,2001-04-07,253,16,1222,15.8125,6.014000000000003
16556,ham,2001-04-09,37,5,192,7.4,5.484864864864864
16557,ham,2001-04-09,75,9,435,8.333333333333334,5.058250000000001
16558,ham,2001-04-09,100,6,644,16.666666666666668,6.604000000000003
16559,ham,2001-04-09,41,3,196,13.666666666666666,5.28146341463415
16560,ham,2001-04-09,94,7,512,13.428571428571429,6.822741935483872
16561,ham,2001-04-10,251,12,1776,20.916666666666668,12.960086925027166
16562,ham,2001-04-10,35,3,201,11.666666666666666,8.177142857142858
16563,ham,2001-04-10,78,3,557,26.0,11.947435897435899
16564,ham,2001-04-11,47,3,259,15.666666666666666,6.294347826086959
16565,ham,2001-04-11,46,4,284,11.5,6.595000000000002
16566,ham,2001-04-11,301,18,2043,16.72222222222222,12.54297674418605
16567,ham,2001-04-11,22,3,131,7.333333333333333,6.936363636363637
16568,ham,2001-04-11,45,3,242,15.0,8.131666666666668
16569,ham,2001-04-12,35,3,193,11.666666666666666,6.069285714285716
16570,ham,2001-04-12,228,12,1631,19.0,13.832825396825395
16571,ham,2001-04-12,178,6,1196,29.666666666666668,18.710714285714285
16572,ham,2001-04-13,72,7,474,10.285714285714286,9.528777777777776
16573,ham,2001-04-13,39,3,211,13.0,6.726153846153846
16574,ham,2001-04-16,326,18,2179,18.11111111111111,9.842197762540604
16575,ham,2001-04-16,268,18,1957,14.88888888888889,13.860696517412936
16576,ham,2001-04-16,15,1,79,15.0,6.780000000000001
16577,ham,2001-04-16,26,3,128,8.666666666666666,3.9170000000000016
16578,ham,2001-04-16,127,10,940,12.7,9.08479651162791
16579,ham,2001-04-17,368,16,2307,23.0,13.673998287671235
16580,ham,2001-04-17,375,26,2525,14.423076923076923,12.373388506818976
16581,ham,2001-04-17,60,9,304,6.666666666666667,3.965714285714288
16582,ham,2001-04-17,422,18,2635,23.444444444444443,11.231934764427098
16583,ham,2001-04-18,64,5,354,12.8,6.368444444444446
16584,ham,2001-04-18,12,4,72,3.0,7.773333333333333
16585,ham,2001-04-19,449,30,3039,14.966666666666667,11.77404921700224
16586,ham,2001-04-19,427,25,2770,17.08,11.214304423029407
16587,ham,2001-04-19,63,6,305,10.5,3.5589206349206357
16588,ham,2001-04-20,41,3,204,13.666666666666666,8.23426829268293
16589,ham,2001-04-20,6,1,29,6.0,0.5166666666666693
16590,ham,2001-04-20,32,4,162,8.0,4.046451612903226
16591,ham,2001-04-21,490,32,3018,15.3125,9.97849632560769
16592,ham,2001-04-24,451,36,3129,12.527777777777779,11.747666341870826
16593,ham,2001-04-24,27,4,155,6.75,6.282407407407408
16594,ham,2001-04-24,96,7,562,13.714285714285714,9.065404255319152
16595,ham,2001-04-24,373,14,1994,26.642857142857142,10.870458221024261
16596,ham,2001-04-24,39,5,217,7.8,3.9458333333333364
16597,ham,2001-04-25,137,3,936,45.666666666666664,17.723649635036498
16598,ham,2001-04-26,30,6,183,5.0,3.920258620689655
16599,ham,2001-04-26,45,4,229,11.25,6.780000000000001
16600,ham,2001-04-27,110,10,509,11.0,2.8598948598130853
16601,ham,2001-04-27,116,7,695,16.571428571428573,9.55287719298246
16602,ham,2001-04-28,42,3,204,14.0,4.993658536585368
16603,ham,2001-04-30,76,8,390,9.5,4.546333333333333
16604,ham,2001-04-30,363,17,2392,21.352941176470587,14.032937926551838
16605,ham,2001-04-30,69,8,383,8.625,3.7732608695652203
16606,ham,2001-04-30,466,25,2642,18.64,8.845644645209866
16607,ham,2001-05-01,82,7,540,11.714285714285714,4.705853658536586
16608,ham,2001-05-01,87,5,524,17.4,9.641255813953489
16609,ham,2001-05-02,144,13,808,11.076923076923077,4.412198581560283
16610,ham,2001-05-02,318,17,2197,18.705882352941178,12.59648908620052
16611,ham,2001-05-02,84,7,500,12.0,8.571265060240965
16612,ham,2001-05-02,51,6,287,8.5,5.046823529411764
16613,ham,2001-05-02,29,5,190,5.8,6.490344827586206
