message_id,label,date,word_count,unique_word_count,avg_word_length,lexical_diversity,hapax_legomena_ratio
14228,ham,2001-12-02,69,49,4.753623188405797,0.7101449275362319,0.5217391304347826
14229,ham,2001-12-02,31,27,4.483870967741935,0.8709677419354839,0.7741935483870968
14230,ham,2001-12-03,19,17,4.947368421052632,0.8947368421052632,0.7894736842105263
14231,ham,2001-12-03,129,98,4.170542635658915,0.7596899224806202,0.5891472868217055
14232,ham,2001-12-03,68,60,4.514705882352941,0.8823529411764706,0.7647058823529411
14233,ham,2001-12-03,137,103,4.62043795620438,0.7518248175182481,0.583941605839416
14234,ham,2001-12-03,91,69,5.43956043956044,0.7582417582417582,0.6703296703296703
14235,ham,2001-12-03,16,14,5.125,0.875,0.75
14236,ham,2001-12-03,22,20,5.0,0.9090909090909091,0.8181818181818182
14237,ham,2001-12-03,69,57,4.101449275362318,0.8260869565217391,0.7536231884057971
14238,ham,2001-12-03,23,19,4.521739130434782,0.8260869565217391,0.6521739130434783
14239,ham,2001-12-03,7857,1841,4.6025200458190145,0.23431335115183913,0.12434771541300751
14240,ham,2001-12-03,264,170,4.90530303030303,0.6439393939393939,0.45454545454545453
14241,ham,2001-12-03,301,141,4.8604651162790695,0.4684385382059801,0.24916943521594684
14242,ham,2001-12-03,137,103,5.029197080291971,0.7518248175182481,0.583941605839416
14243,ham,2001-12-04,260,172,5.019230769230769,0.6615384615384615,0.4423076923076923
14244,ham,2001-12-04,95,73,4.4,0.7684210526315789,0.5789473684210527
14245,ham,2001-12-04,509,223,5.206286836935167,0.4381139489194499,0.2730844793713163
14246,ham,2001-12-04,9,9,6.444444444444445,1.0,1.0
14247,ham,2001-12-04,106,74,3.9716981132075473,0.6981132075471698,0.5094339622641509
14248,ham,2001-12-04,55,46,4.890909090909091,0.8363636363636363,0.7272727272727273
14249,ham,2001-12-04,80,57,4.175,0.7125,0.525
14250,ham,2001-12-04,112,84,4.267857142857143,0.75,0.6071428571428571
14251,ham,2001-12-04,85,63,4.482352941176471,0.7411764705882353,0.6470588235294118
14252,ham,2001-12-04,116,87,3.75,0.75,0.6120689655172413
14253,ham,2001-12-04,56,46,4.571428571428571,0.8214285714285714,0.6964285714285714
14254,ham,2001-12-04,38067,5160,4.611211810754722,0.13555047679092128,0.06585756692148055
14255,ham,2001-12-04,127,95,5.448818897637795,0.7480314960629921,0.5984251968503937
14256,ham,2001-12-04,176,103,4.517045454545454,0.5852272727272727,0.3465909090909091
14257,ham,2001-12-04,37,36,4.675675675675675,0.972972972972973,0.9459459459459459
14258,ham,2001-12-04,4,4,4.5,1.0,1.0
14259,ham,2001-12-04,630,324,5.287301587301587,0.5142857142857142,0.3603174603174603
14260,ham,2001-12-04,12,12,4.833333333333333,1.0,1.0
14261,ham,2001-12-05,302,227,4.675496688741722,0.7516556291390728,0.6158940397350994
14262,ham,2001-12-05,388,195,4.306701030927835,0.5025773195876289,0.2860824742268041
14263,ham,2001-12-05,182,103,4.543956043956044,0.5659340659340659,0.3956043956043956
14264,ham,2001-12-05,137,112,4.547445255474453,0.8175182481751825,0.7153284671532847
14265,ham,2001-12-05,121,86,4.429752066115703,0.7107438016528925,0.5454545454545454
14266,ham,2001-12-05,14,14,4.142857142857143,1.0,1.0
14267,ham,2001-12-05,69,60,4.579710144927536,0.8695652173913043,0.7681159420289855
14268,ham,2001-12-05,77,62,4.857142857142857,0.8051948051948052,0.6883116883116883
14269,ham,2001-12-05,247,144,4.348178137651822,0.582995951417004,0.3522267206477733
14270,ham,2001-12-05,395,170,5.0987341772151895,0.43037974683544306,0.1949367088607595
14271,ham,2001-12-05,769,346,4.689206762028609,0.44993498049414826,0.28608582574772434
14272,ham,2001-12-05,144,98,4.618055555555555,0.6805555555555556,0.5277777777777778
14273,ham,2001-12-05,314,148,5.127388535031847,0.4713375796178344,0.20382165605095542
14274,ham,2001-12-05,627,282,4.861244019138756,0.44976076555023925,0.2982456140350877
14275,ham,2001-12-05,515,270,4.654368932038835,0.5242718446601942,0.3300970873786408
14276,ham,2001-12-05,225,112,4.471111111111111,0.49777777777777776,0.2577777777777778
14277,ham,2001-12-05,92,63,4.4021739130434785,0.6847826086956522,0.44565217391304346
14278,ham,2001-12-06,58,50,6.189655172413793,0.8620689655172413,0.7586206896551724
14279,ham,2001-12-06,125,78,4.896,0.624,0.416
14280,ham,2001-12-06,32,27,3.84375,0.84375,0.71875
14281,ham,2001-12-06,70,64,4.514285714285714,0.9142857142857143,0.8285714285714286
14282,ham,2001-12-06,123,92,4.5528455284552845,0.7479674796747967,0.5772357723577236
14283,ham,2001-12-06,59,53,4.728813559322034,0.8983050847457628,0.7966101694915254
14284,ham,2001-12-06,37,33,5.594594594594595,0.8918918918918919,0.8108108108108109
14285,ham,2001-12-06,161,96,4.161490683229814,0.5962732919254659,0.39751552795031053
14286,ham,2001-12-06,70,53,4.214285714285714,0.7571428571428571,0.6
14287,ham,2001-12-06,50,44,4.82,0.88,0.82
14288,ham,2001-12-06,629,323,5.292527821939586,0.5135135135135135,0.35930047694753575
14289,ham,2001-12-07,116,89,4.241379310344827,0.7672413793103449,0.603448275862069
14290,ham,2001-12-07,741,350,4.87719298245614,0.47233468286099867,0.32793522267206476
14291,ham,2001-12-07,27,25,4.481481481481482,0.9259259259259259,0.8518518518518519
14292,ham,2001-12-07,255,143,4.368627450980392,0.5607843137254902,0.3411764705882353
14293,ham,2001-12-07,192,100,4.328125,0.5208333333333334,0.328125
14294,ham,2001-12-07,142,85,3.880281690140845,0.5985915492957746,0.43661971830985913
14295,ham,2001-12-07,45,37,4.7555555555555555,0.8222222222222222,0.7111111111111111
14296,ham,2001-12-07,166,128,5.030120481927711,0.7710843373493976,0.6325301204819277
14297,ham,2001-12-07,19,16,4.7894736842105265,0.8421052631578947,0.7368421052631579
14298,ham,2001-12-07,18,18,4.722222222222222,1.0,1.0
14299,ham,2001-12-07,249,140,4.839357429718875,0.5622489959839357,0.3855421686746988
14300,ham,2001-12-07,336,176,4.5148809523809526,0.5238095238095238,0.3125
14301,ham,2001-12-07,82,59,3.792682926829268,0.7195121951219512,0.573170731707317
14302,ham,2001-12-07,530,307,4.720754716981132,0.5792452830188679,0.44716981132075473
14303,ham,2001-12-07,241,143,4.2946058091286305,0.5933609958506224,0.4149377593360996
14304,ham,2001-12-07,80,61,3.9,0.7625,0.575
14305,ham,2001-12-07,136,88,4.389705882352941,0.6470588235294118,0.4338235294117647
14306,ham,2001-12-07,583,289,4.387650085763293,0.4957118353344768,0.3516295025728988
14307,ham,2001-12-07,144,104,4.701388888888889,0.7222222222222222,0.5208333333333334
14308,ham,2001-12-08,624,285,3.967948717948718,0.4567307692307692,0.296474358974359
14309,ham,2001-12-08,94,72,4.297872340425532,0.7659574468085106,0.574468085106383
14310,ham,2001-12-08,91,62,4.032967032967033,0.6813186813186813,0.4175824175824176
14311,ham,2001-12-08,59,41,3.9661016949152543,0.6949152542372882,0.4745762711864407
14312,ham,2001-12-08,37,33,3.7027027027027026,0.8918918918918919,0.7837837837837838
14313,ham,2001-12-08,624,285,3.967948717948718,0.4567307692307692,0.296474358974359
14314,ham,2001-12-09,176,126,4.403409090909091,0.7159090909090909,0.5056818181818182
14315,ham,2001-12-09,33,30,3.909090909090909,0.9090909090909091,0.8181818181818182
14316,ham,2001-12-09,100,69,3.87,0.69,0.43
14317,ham,2001-12-09,171,109,4.046783625730995,0.6374269005847953,0.45614035087719296
14318,ham,2001-12-09,225,128,4.235555555555556,0.5688888888888889,0.4
14319,ham,2001-12-09,418,242,4.921052631578948,0.5789473684210527,0.4354066985645933
14320,ham,2001-12-10,174,115,4.959770114942529,0.6609195402298851,0.4942528735632184
14321,ham,2001-12-10,192,129,4.036458333333333,0.671875,0.515625
14322,ham,2001-12-10,93,75,4.655913978494624,0.8064516129032258,0.6989247311827957
14323,ham,2001-12-10,70,61,4.628571428571429,0.8714285714285714,0.7857142857142857
14324,ham,2001-12-10,29,22,3.8620689655172415,0.7586206896551724,0.5517241379310345
14325,ham,2001-12-10,274,199,4.824817518248175,0.7262773722627737,0.5437956204379562
14326,ham,2001-12-10,45,35,4.2444444444444445,0.7777777777777778,0.5777777777777777
14327,ham,2001-12-10,107,66,4.831775700934579,0.616822429906542,0.3644859813084112
14328,ham,2001-12-10,7,7,4.857142857142857,1.0,1.0
14329,ham,2001-12-10,58,49,5.258620689655173,0.8448275862068966,0.7241379310344828
14330,ham,2001-12-10,57,52,4.5964912280701755,0.9122807017543859,0.8245614035087719
14331,ham,2001-12-10,83,66,4.506024096385542,0.7951807228915663,0.6385542168674698
14332,ham,2001-12-10,81,56,4.37037037037037,0.691358024691358,0.5555555555555556
14333,ham,2001-12-10,92,59,3.891304347826087,0.6413043478260869,0.44565217391304346
14334,ham,2001-12-11,43,36,4.906976744186046,0.8372093023255814,0.6976744186046512
14335,ham,2001-12-11,250,130,4.184,0.52,0.328
14336,ham,2001-12-11,186,119,4.704301075268817,0.6397849462365591,0.44623655913978494
14337,ham,2001-12-11,100,63,4.83,0.63,0.48
14338,ham,2001-12-11,151,87,4.245033112582782,0.5761589403973509,0.37748344370860926
14339,ham,2001-12-11,153,95,4.450980392156863,0.6209150326797386,0.43790849673202614
14340,ham,2001-12-11,45,37,4.355555555555555,0.8222222222222222,0.7111111111111111
14341,ham,2001-12-11,57,46,4.719298245614035,0.8070175438596491,0.6491228070175439
14342,ham,2001-12-11,28,28,3.9285714285714284,1.0,1.0
14343,ham,2001-12-11,90,58,4.466666666666667,0.6444444444444445,0.4777777777777778
14344,ham,2001-12-11,115,63,4.121739130434783,0.5478260869565217,0.25217391304347825
14345,ham,2001-12-11,32,25,5.03125,0.78125,0.5625
14346,ham,2001-12-11,39,27,4.487179487179487,0.6923076923076923,0.38461538461538464
14347,ham,2001-12-11,44,37,3.840909090909091,0.8409090909090909,0.75
14348,ham,2001-12-11,66,55,4.075757575757576,0.8333333333333334,0.6666666666666666
14349,ham,2001-12-11,95,68,4.073684210526316,0.7157894736842105,0.6
14350,ham,2001-12-12,59,47,4.3559322033898304,0.7966101694915254,0.6610169491525424
14351,ham,2001-12-12,142,91,4.190140845070423,0.6408450704225352,0.4507042253521127
14352,ham,2001-12-12,129,89,4.395348837209302,0.689922480620155,0.5581395348837209
14353,ham,2001-12-12,116,87,4.525862068965517,0.75,0.5948275862068966
14354,ham,2001-12-12,63,55,4.761904761904762,0.873015873015873,0.8095238095238095
14355,ham,2001-12-12,106,80,4.518867924528302,0.7547169811320755,0.6226415094339622
14356,ham,2001-12-12,164,116,4.536585365853658,0.7073170731707317,0.5426829268292683
14357,ham,2001-12-12,4,4,5.5,1.0,1.0
14358,ham,2001-12-12,238,134,4.34453781512605,0.5630252100840336,0.31932773109243695
14359,ham,2001-12-12,31,29,5.064516129032258,0.9354838709677419,0.8709677419354839
14360,ham,2001-12-13,45,38,4.133333333333334,0.8444444444444444,0.7111111111111111
14361,ham,2001-12-13,229,131,5.2314410480349345,0.5720524017467249,0.3930131004366812
14362,ham,2001-12-13,32,25,4.21875,0.78125,0.65625
14363,ham,2001-12-13,205,114,4.9609756097560975,0.5560975609756098,0.33658536585365856
14364,ham,2001-12-13,15,13,4.533333333333333,0.8666666666666667,0.7333333333333333
14365,ham,2001-12-13,98,75,4.612244897959184,0.7653061224489796,0.6224489795918368
14366,ham,2001-12-13,488,287,4.680327868852459,0.5881147540983607,0.3790983606557377
14367,ham,2001-12-13,213,136,4.938967136150235,0.6384976525821596,0.4647887323943662
14368,ham,2001-12-13,957,327,4.523510971786834,0.34169278996865204,0.16405433646812956
14369,ham,2001-12-13,300,211,4.846666666666667,0.7033333333333334,0.51
14370,ham,2001-12-13,58,39,4.879310344827586,0.6724137931034483,0.41379310344827586
14371,ham,2001-12-13,274,137,4.675182481751825,0.5,0.291970802919708
14372,ham,2001-12-14,126,91,4.071428571428571,0.7222222222222222,0.5714285714285714
14373,ham,2001-12-14,66,58,4.803030303030303,0.8787878787878788,0.7878787878787878
14374,ham,2001-12-14,178,122,4.376404494382022,0.6853932584269663,0.5112359550561798
14375,ham,2001-12-14,80,70,4.625,0.875,0.75
14376,ham,2001-12-14,157,110,4.630573248407643,0.7006369426751592,0.5477707006369427
14377,ham,2001-12-14,105,68,4.20952380952381,0.6476190476190476,0.4666666666666667
14378,ham,2001-12-14,322,149,4.9937888198757765,0.46273291925465837,0.2919254658385093
14379,ham,2001-12-14,442,218,4.647058823529412,0.49321266968325794,0.31221719457013575
14380,ham,2001-12-14,380,204,4.7105263157894735,0.5368421052631579,0.3815789473684211
14381,ham,2001-12-14,433,188,4.702078521939954,0.4341801385681293,0.22632794457274827
14382,ham,2001-12-15,150,99,3.98,0.66,0.4866666666666667
14383,ham,2001-12-16,102,68,4.117647058823529,0.6666666666666666,0.47058823529411764
14384,ham,2001-12-17,258,134,4.3062015503875966,0.5193798449612403,0.29844961240310075
14385,ham,2001-12-17,142,108,4.408450704225352,0.7605633802816901,0.6408450704225352
14386,ham,2001-12-17,87,58,4.379310344827586,0.6666666666666666,0.42528735632183906
14387,ham,2001-12-17,116,81,4.7155172413793105,0.6982758620689655,0.49137931034482757
14388,ham,2001-12-17,152,115,4.282894736842105,0.756578947368421,0.5986842105263158
14389,ham,2001-12-17,110,79,4.554545454545455,0.7181818181818181,0.5818181818181818
14390,ham,2001-12-17,30,26,4.366666666666666,0.8666666666666667,0.7666666666666667
14391,ham,2001-12-17,409,197,4.422982885085575,0.48166259168704156,0.2982885085574572
14392,ham,2001-12-17,201,120,4.582089552238806,0.5970149253731343,0.32338308457711445
14393,ham,2001-12-17,21,18,3.619047619047619,0.8571428571428571,0.7142857142857143
14394,ham,2001-12-17,291,156,4.512027491408935,0.5360824742268041,0.35738831615120276
14395,ham,2001-12-17,27,26,4.444444444444445,0.9629629629629629,0.9259259259259259
14396,ham,2001-12-17,404,225,5.071782178217822,0.556930693069307,0.4282178217821782
14397,ham,2001-12-17,374,169,5.147058823529412,0.45187165775401067,0.25668449197860965
14398,ham,2001-12-17,216,126,4.092592592592593,0.5833333333333334,0.3472222222222222
14399,ham,2001-12-18,60,51,4.283333333333333,0.85,0.75
14400,ham,2001-12-18,162,114,4.882716049382716,0.7037037037037037,0.5493827160493827
14401,ham,2001-12-18,162,114,4.808641975308642,0.7037037037037037,0.5493827160493827
14402,ham,2001-12-18,162,114,4.919753086419753,0.7037037037037037,0.5493827160493827
14403,ham,2001-12-18,162,114,4.901234567901234,0.7037037037037037,0.5493827160493827
14404,ham,2001-12-18,149,113,4.590604026845638,0.7583892617449665,0.6375838926174496
14405,ham,2001-12-18,769,322,5.068920676202861,0.4187256176853056,0.27828348504551365
14406,ham,2001-12-18,200,118,4.715,0.59,0.37
14407,ham,2001-12-18,78,62,4.423076923076923,0.7948717948717948,0.6282051282051282
14408,ham,2001-12-19,106,78,4.669811320754717,0.7358490566037735,0.5754716981132075
14409,ham,2001-12-19,403,192,4.799007444168734,0.47642679900744417,0.31017369727047145
14410,ham,2001-12-19,63,46,4.603174603174603,0.7301587301587301,0.5555555555555556
14411,ham,2001-12-19,65,53,4.630769230769231,0.8153846153846154,0.676923076923077
14412,ham,2001-12-19,198,124,4.747474747474747,0.6262626262626263,0.37373737373737376
14413,ham,2001-12-19,367,194,4.776566757493188,0.5286103542234333,0.3569482288828338
14414,ham,2001-12-19,48,36,5.104166666666667,0.75,0.5
14415,ham,2001-12-19,21,18,5.380952380952381,0.8571428571428571,0.7142857142857143
14416,ham,2001-12-19,71,52,4.52112676056338,0.7323943661971831,0.5070422535211268
14417,ham,2001-12-19,127,72,4.015748031496063,0.5669291338582677,0.3543307086614173
14418,ham,2001-12-19,109,79,4.678899082568807,0.7247706422018348,0.5688073394495413
14419,ham,2001-12-19,510,210,4.58235294117647,0.4117647058823529,0.22745098039215686
14420,ham,2001-12-19,90,69,3.9444444444444446,0.7666666666666667,0.6222222222222222
14421,ham,2001-12-19,524,273,4.833969465648855,0.5209923664122137,0.38740458015267176
14422,ham,2001-12-19,403,192,4.759305210918114,0.47642679900744417,0.31017369727047145
14423,ham,2001-12-19,403,192,4.818858560794045,0.47642679900744417,0.31017369727047145
14424,ham,2001-12-19,403,192,4.80893300248139,0.47642679900744417,0.31017369727047145
14425,ham,2001-12-19,16,14,5.5625,0.875,0.75
14426,ham,2001-12-19,8,8,4.875,1.0,1.0
14427,ham,2001-12-19,71,58,4.71830985915493,0.8169014084507042,0.676056338028169
14428,ham,2001-12-19,88,65,4.4772727272727275,0.7386363636363636,0.5568181818181818
14429,ham,2001-12-20,158,105,4.575949367088608,0.6645569620253164,0.5063291139240507
14430,ham,2001-12-20,51,44,4.117647058823529,0.8627450980392157,0.7450980392156863
14431,ham,2001-12-20,252,147,4.623015873015873,0.5833333333333334,0.39285714285714285
14432,ham,2001-12-20,466,236,4.633047210300429,0.5064377682403434,0.33261802575107297
14433,ham,2001-12-20,743,334,4.1507402422611035,0.44952893674293404,0.2839838492597577
14434,ham,2001-12-20,104,71,4.384615384615385,0.6826923076923077,0.5096153846153846
14435,ham,2001-12-20,1354,525,4.968242245199409,0.38774002954209746,0.2481536189069424
14436,ham,2001-12-20,724,311,4.9088397790055245,0.42955801104972374,0.287292817679558
14437,ham,2001-12-20,119,88,4.3277310924369745,0.7394957983193278,0.5714285714285714
14438,ham,2001-12-20,112,91,4.455357142857143,0.8125,0.6696428571428571
14439,ham,2001-12-20,35,29,4.742857142857143,0.8285714285714286,0.6857142857142857
14440,ham,2001-12-20,24,24,3.9166666666666665,1.0,1.0
14441,ham,2001-12-20,306,161,4.6568627450980395,0.5261437908496732,0.3104575163398693
14442,ham,2001-12-21,111,78,4.585585585585585,0.7027027027027027,0.5225225225225225
14443,ham,2001-12-21,27,23,4.555555555555555,0.8518518518518519,0.7037037037037037
14444,ham,2001-12-21,79,61,5.139240506329114,0.7721518987341772,0.6329113924050633
14445,ham,2001-12-21,189,130,5.031746031746032,0.6878306878306878,0.4973544973544973
14446,ham,2001-12-21,335,191,4.617910447761194,0.5701492537313433,0.3492537313432836
14447,ham,2001-12-21,252,163,4.555555555555555,0.6468253968253969,0.48412698412698413
14448,ham,2001-12-21,21,20,3.6666666666666665,0.9523809523809523,0.9047619047619048
14449,ham,2001-12-21,13,13,4.3076923076923075,1.0,1.0
14450,ham,2001-12-21,6,6,6.166666666666667,1.0,1.0
14451,ham,2001-12-21,49,42,4.836734693877551,0.8571428571428571,0.7346938775510204
14452,ham,2001-12-21,43,34,4.209302325581396,0.7906976744186046,0.6511627906976745
14453,ham,2001-12-23,571,257,4.129597197898423,0.4500875656742557,0.2732049036777583
14454,ham,2001-12-24,360,198,4.044444444444444,0.55,0.3611111111111111
14455,ham,2001-12-24,233,146,3.982832618025751,0.6266094420600858,0.47639484978540775
14456,ham,2001-12-24,71,60,4.0,0.8450704225352113,0.7323943661971831
14457,ham,2001-12-26,92,70,4.565217391304348,0.7608695652173914,0.6086956521739131
14458,ham,2001-12-26,101,83,4.188118811881188,0.8217821782178217,0.7128712871287128
14459,ham,2001-12-26,324,185,4.6265432098765435,0.5709876543209876,0.3487654320987654
14460,ham,2001-12-26,8,7,4.125,0.875,0.75
14461,ham,2001-12-26,499,235,4.565130260521042,0.4709418837675351,0.25851703406813625
14462,ham,2001-12-26,498,258,4.588353413654619,0.5180722891566265,0.3253012048192771
14463,ham,2001-12-26,340,195,4.614705882352941,0.5735294117647058,0.3558823529411765
14464,ham,2001-12-26,74,57,5.148648648648648,0.7702702702702703,0.6081081081081081
14465,ham,2001-12-27,44,37,5.0227272727272725,0.8409090909090909,0.7045454545454546
14466,ham,2001-12-27,20,19,5.4,0.95,0.9
14467,ham,2001-12-27,32,30,4.5625,0.9375,0.875
14468,ham,2001-12-27,77,55,4.5064935064935066,0.7142857142857143,0.4935064935064935
14469,ham,2001-12-27,85,67,4.8352941176470585,0.788235294117647,0.6470588235294118
14470,ham,2001-12-27,62,51,4.67741935483871,0.8225806451612904,0.6935483870967742
14471,ham,2001-12-27,46,38,4.326086956521739,0.8260869565217391,0.6739130434782609
14472,ham,2001-12-27,45,38,4.4222222222222225,0.8444444444444444,0.7333333333333333
14473,ham,2001-12-27,247,155,4.340080971659919,0.6275303643724697,0.4331983805668016
14474,ham,2001-12-27,205,122,4.741463414634146,0.5951219512195122,0.4195121951219512
14475,ham,2001-12-27,32,27,3.6875,0.84375,0.71875
14476,ham,2001-12-28,322,168,4.419254658385094,0.5217391304347826,0.36335403726708076
14477,ham,2001-12-28,467,266,4.792291220556745,0.569593147751606,0.4261241970021413
14478,ham,2001-12-28,280,167,4.678571428571429,0.5964285714285714,0.3678571428571429
14479,ham,2001-12-28,192,123,4.828125,0.640625,0.4010416666666667
14480,ham,2001-12-28,626,274,4.194888178913738,0.43769968051118213,0.26996805111821087
14481,ham,2001-12-28,125,91,4.792,0.728,0.512
14482,ham,2001-12-30,538,303,4.514869888475836,0.5631970260223048,0.39776951672862454
14483,ham,2001-12-31,50,37,2.92,0.74,0.64
14484,ham,2001-12-31,19,16,4.105263157894737,0.8421052631578947,0.6842105263157895
14485,ham,2001-12-31,176,110,4.136363636363637,0.625,0.4659090909090909
14486,ham,2001-12-31,726,310,4.393939393939394,0.42699724517906334,0.2741046831955923
14487,ham,2001-12-31,507,293,4.429980276134122,0.5779092702169625,0.4378698224852071
14488,ham,2001-12-31,627,277,4.532695374800638,0.44178628389154706,0.24401913875598086
14489,ham,2001-12-31,217,151,4.709677419354839,0.695852534562212,0.4930875576036866
14490,ham,2001-12-31,453,226,4.483443708609271,0.4988962472406181,0.32891832229580575
14491,ham,2001-12-31,156,97,4.628205128205129,0.6217948717948718,0.33974358974358976
14492,ham,2001-12-31,10,10,3.9,1.0,1.0
14493,ham,2001-12-31,67,51,4.537313432835821,0.7611940298507462,0.6119402985074627
14494,ham,2002-01-01,92,78,4.315217391304348,0.8478260869565217,0.7282608695652174
14495,ham,2002-01-01,24,20,4.625,0.8333333333333334,0.6666666666666666
14496,ham,2002-01-01,20,19,4.9,0.95,0.9
14497,ham,2002-01-02,91,63,4.593406593406593,0.6923076923076923,0.4725274725274725
14498,ham,2002-01-02,307,165,4.247557003257329,0.5374592833876222,0.36482084690553745
14499,ham,2002-01-02,951,374,4.859095688748686,0.3932702418506835,0.231335436382755
14500,ham,2002-01-02,46,41,5.0,0.8913043478260869,0.782608695652174
14501,ham,2002-01-02,282,148,4.453900709219858,0.524822695035461,0.3475177304964539
14502,ham,2002-01-02,33,26,4.848484848484849,0.7878787878787878,0.6060606060606061
14503,ham,2002-01-02,216,122,4.453703703703703,0.5648148148148148,0.33796296296296297
14504,ham,2002-01-02,290,173,4.272413793103448,0.596551724137931,0.4068965517241379
14505,ham,2002-01-02,695,335,4.581294964028777,0.48201438848920863,0.2503597122302158
14506,ham,2002-01-02,566,268,4.3462897526501765,0.4734982332155477,0.3003533568904594
14507,ham,2002-01-02,740,343,4.5608108108108105,0.4635135135135135,0.23648648648648649
14508,ham,2002-01-02,525,305,4.47047619047619,0.580952380952381,0.4438095238095238
14509,ham,2002-01-02,103,83,4.679611650485437,0.8058252427184466,0.6504854368932039
14510,ham,2002-01-02,95,66,5.515789473684211,0.6947368421052632,0.5894736842105263
14511,ham,2002-01-02,85,69,4.552941176470588,0.8117647058823529,0.6823529411764706
14512,ham,2002-01-02,131,87,6.572519083969466,0.6641221374045801,0.48854961832061067
14513,ham,2002-01-02,167,119,4.083832335329341,0.7125748502994012,0.562874251497006
14514,ham,2002-01-02,262,158,4.820610687022901,0.6030534351145038,0.45038167938931295
14515,ham,2002-01-02,66,51,3.4393939393939394,0.7727272727272727,0.6363636363636364
14516,ham,2002-01-02,63,48,3.5714285714285716,0.7619047619047619,0.6031746031746031
14517,ham,2002-01-02,237,141,4.805907172995781,0.5949367088607594,0.41350210970464135
14518,ham,2002-01-02,61,53,4.754098360655738,0.8688524590163934,0.7704918032786885
14519,ham,2002-01-02,924,361,4.8517316017316015,0.3906926406926407,0.2261904761904762
14520,ham,2002-01-02,121,92,4.347107438016529,0.7603305785123967,0.628099173553719
14521,ham,2002-01-02,244,119,4.225409836065574,0.48770491803278687,0.25
14522,ham,2002-01-02,553,266,4.616636528028933,0.4810126582278481,0.3128390596745027
14523,ham,2002-01-02,526,263,4.606463878326996,0.5,0.33079847908745247
14524,ham,2002-01-02,110,84,4.372727272727273,0.7636363636363637,0.5727272727272728
14525,ham,2002-01-02,348,218,4.7011494252873565,0.6264367816091954,0.4885057471264368
14526,ham,2002-01-02,20,16,5.5,0.8,0.65
14527,ham,2002-01-02,142,107,4.450704225352113,0.7535211267605634,0.6267605633802817
14528,ham,2002-01-02,175,120,3.9485714285714284,0.6857142857142857,0.5085714285714286
14529,ham,2002-01-02,67,54,4.2388059701492535,0.8059701492537313,0.6716417910447762
14530,ham,2002-01-02,131,71,3.633587786259542,0.5419847328244275,0.4961832061068702
14531,ham,2002-01-02,241,128,4.75103734439834,0.5311203319502075,0.34854771784232363
14532,ham,2002-01-02,131,74,3.6106870229007635,0.5648854961832062,0.5190839694656488
14533,ham,2002-01-02,16,15,2.75,0.9375,0.875
14534,ham,2002-01-02,64,52,4.1875,0.8125,0.625
14535,ham,2002-01-02,59,51,4.4576271186440675,0.864406779661017,0.7288135593220338
14536,ham,2002-01-02,35,30,4.514285714285714,0.8571428571428571,0.7142857142857143
14537,ham,2002-01-02,85,65,4.105882352941176,0.7647058823529411,0.5882352941176471
14538,ham,2002-01-02,32,26,4.53125,0.8125,0.65625
14539,ham,2002-01-02,114,74,3.9649122807017543,0.6491228070175439,0.4649122807017544
14540,ham,2002-01-02,53,38,3.207547169811321,0.7169811320754716,0.5471698113207547
14541,ham,2002-01-02,25,22,4.68,0.88,0.8
14542,ham,2002-01-02,112,60,4.419642857142857,0.5357142857142857,0.3125
14543,ham,2002-01-02,278,160,4.64748201438849,0.5755395683453237,0.3381294964028777
14544,ham,2002-01-02,79,70,4.025316455696203,0.8860759493670886,0.7974683544303798
14545,ham,2002-01-03,76,62,4.578947368421052,0.8157894736842105,0.6973684210526315
14546,ham,2002-01-03,303,174,4.947194719471947,0.5742574257425742,0.41254125412541254
14547,ham,2002-01-03,42,37,4.214285714285714,0.8809523809523809,0.7857142857142857
14548,ham,2002-01-03,216,123,4.324074074074074,0.5694444444444444,0.375
14549,ham,2002-01-03,671,298,4.8301043219076005,0.44411326378539495,0.28614008941877794
14550,ham,2002-01-03,34,31,4.264705882352941,0.9117647058823529,0.8235294117647058
14551,ham,2002-01-03,323,180,4.8885448916408665,0.5572755417956656,0.4179566563467492
14552,ham,2002-01-03,625,236,4.9504,0.3776,0.2208
14553,ham,2002-01-03,457,227,4.586433260393873,0.49671772428884026,0.29978118161925604
14554,ham,2002-01-03,311,179,4.527331189710611,0.5755627009646302,0.4115755627009646
14555,ham,2002-01-03,1053,423,4.462488129154796,0.4017094017094017,0.20797720797720798
14556,ham,2002-01-03,48,41,4.583333333333333,0.8541666666666666,0.7291666666666666
14557,ham,2002-01-03,156,112,4.916666666666667,0.717948717948718,0.5576923076923077
14558,ham,2002-01-03,186,124,4.370967741935484,0.6666666666666666,0.521505376344086
14559,ham,2002-01-03,94,69,4.595744680851064,0.7340425531914894,0.574468085106383
14560,ham,2002-01-03,16,15,4.1875,0.9375,0.875
14561,ham,2002-01-03,64,54,4.21875,0.84375,0.71875
14562,ham,2002-01-03,104,79,4.663461538461538,0.7596153846153846,0.5865384615384616
14563,ham,2002-01-03,240,129,4.583333333333333,0.5375,0.3541666666666667
14564,ham,2002-01-03,31,28,4.548387096774194,0.9032258064516129,0.8064516129032258
14565,ham,2002-01-03,243,153,4.8312757201646095,0.6296296296296297,0.448559670781893
14566,ham,2002-01-03,93,69,4.354838709677419,0.7419354838709677,0.5698924731182796
