email_id,label,word_count,sentence_count,avg_sentence_length,flesch_kincaid_grade,lexical_diversity
email_837,ai_phish,84,7,12.0,8.303414634146346,0.7380952380952381
email_838,ai_phish,77,7,11.0,9.581,0.7272727272727273
email_839,ai_phish,83,7,11.857142857142858,10.070061728395064,0.7108433734939759
email_84,ai_phish,86,6,14.333333333333334,14.968855421686747,0.6976744186046512
email_840,ai_phish,80,8,10.0,8.775324675324676,0.6875
email_841,ai_phish,79,7,11.285714285714286,9.790270270270273,0.7088607594936709
email_842,ai_phish,87,8,10.875,10.301904761904762,0.7241379310344828
email_843,ai_phish,78,8,9.75,7.741654135338347,0.6538461538461539
email_844,ai_phish,41,6,6.833333333333333,8.800315789473686,0.8780487804878049
email_845,ai_phish,46,7,6.571428571428571,9.432906976744189,0.8043478260869565
email_846,ai_phish,39,6,6.5,12.784666666666666,0.8974358974358975
email_847,ai_phish,50,8,6.25,6.611550151975685,0.78
email_848,ai_phish,46,7,6.571428571428571,5.316627906976748,0.6739130434782609
email_849,ai_phish,46,7,6.571428571428571,11.35383720930233,0.8043478260869565
email_85,ai_phish,97,7,13.857142857142858,11.238632218844984,0.7319587628865979
email_850,ai_phish,47,6,7.833333333333333,10.637454545454549,0.7446808510638298
email_851,ai_phish,43,7,6.142857142857143,8.250000000000004,0.7906976744186046
email_852,ai_phish,49,7,7.0,9.460869565217397,0.7551020408163265
email_853,ai_phish,49,7,7.0,11.000000000000004,0.7142857142857143
email_854,ai_phish,43,6,7.166666666666667,9.655000000000001,0.8837209302325582
email_855,ai_phish,44,7,6.285714285714286,8.372560975609758,0.8636363636363636
email_856,ai_phish,41,6,6.833333333333333,8.800315789473686,0.8780487804878049
email_857,ai_phish,46,7,6.571428571428571,9.432906976744189,0.8043478260869565
email_858,ai_phish,39,6,6.5,12.784666666666666,0.8974358974358975
email_859,ai_phish,50,8,6.25,6.611550151975685,0.78
email_86,ai_phish,99,7,14.142857142857142,13.973154761904766,0.7171717171717171
email_860,ai_phish,46,7,6.571428571428571,5.316627906976748,0.6739130434782609
email_861,ai_phish,46,7,6.571428571428571,11.35383720930233,0.8043478260869565
email_862,ai_phish,47,6,7.833333333333333,10.637454545454549,0.7446808510638298
email_863,ai_phish,43,7,6.142857142857143,8.250000000000004,0.7906976744186046
email_864,ai_phish,74,7,10.571428571428571,12.791197183098593,0.7432432432432432
email_865,ai_phish,87,6,14.5,16.450294117647058,0.632183908045977
email_866,ai_phish,88,6,14.666666666666666,13.812647058823533,0.6363636363636364
email_867,ai_phish,98,7,14.0,17.906488095238092,0.6836734693877551
email_868,ai_phish,108,7,15.428571428571429,17.255336927223727,0.5833333333333334
email_869,ai_phish,100,7,14.285714285714286,13.349591836734696,0.62
email_87,ai_phish,86,6,14.333333333333334,13.831506024096388,0.7325581395348837
email_870,ai_phish,54,6,9.0,9.211529411764705,0.7222222222222222
email_871,ai_phish,51,6,8.5,11.262333333333334,0.7647058823529411
email_872,ai_phish,53,6,8.833333333333334,10.494000000000003,0.7547169811320755
email_873,ai_phish,48,6,8.0,4.702222222222225,0.8333333333333334
email_874,ai_phish,45,6,7.5,8.90556097560976,0.8
email_875,ai_phish,48,6,8.0,8.635555555555559,0.7291666666666666
email_876,ai_phish,51,6,8.5,8.066500000000001,0.8431372549019608
email_877,ai_phish,54,7,7.714285714285714,8.085784313725494,0.7407407407407407
email_878,ai_phish,51,7,7.285714285714286,5.541595744680851,0.6862745098039216
email_879,ai_phish,59,7,8.428571428571429,9.332142857142859,0.7627118644067796
email_88,ai_phish,84,6,14.0,12.983641975308643,0.7738095238095238
email_880,ai_phish,54,6,9.0,7.360549019607841,0.6666666666666666
email_881,ai_phish,51,7,7.285714285714286,8.917500000000004,0.6274509803921569
email_882,ai_phish,67,7,9.571428571428571,6.901290322580646,0.6417910447761194
email_883,ai_phish,47,6,7.833333333333333,16.537454545454548,0.7659574468085106
email_884,ai_phish,56,7,8.0,7.224811320754718,0.7857142857142857
email_885,ai_phish,52,6,8.666666666666666,8.70138775510204,0.75
email_886,ai_phish,54,6,9.0,8.054666666666666,0.7222222222222222
email_887,ai_phish,50,6,8.333333333333334,11.676000000000002,0.72
email_888,ai_phish,52,7,7.428571428571429,9.99091836734694,0.75
email_889,ai_phish,53,7,7.571428571428571,11.130000000000003,0.8301886792452831
email_89,ai_phish,84,6,14.0,15.385506329113927,0.7142857142857143
email_890,ai_phish,49,6,8.166666666666666,10.571913043478265,0.7551020408163265
email_891,ai_phish,59,6,9.833333333333334,7.952999999999999,0.6779661016949152
email_892,ai_phish,55,6,9.166666666666666,10.70446153846154,0.7818181818181819
email_893,ai_phish,55,6,9.166666666666666,7.527538461538462,0.6909090909090909
email_894,ai_phish,54,6,9.0,9.90564705882353,0.7407407407407407
email_895,ai_phish,55,6,9.166666666666666,14.335230769230773,0.6727272727272727
email_896,ai_phish,50,6,8.333333333333334,10.671744680851067,0.84
email_897,ai_phish,63,6,10.5,7.773333333333333,0.6984126984126984
email_898,ai_phish,55,6,9.166666666666666,7.527538461538462,0.6909090909090909
email_899,ai_phish,53,6,8.833333333333334,10.022000000000002,0.7358490566037735
email_9,ai_phish,145,9,16.11111111111111,15.729590409590411,0.6068965517241379
email_90,ai_phish,79,6,13.166666666666666,10.931578947368426,0.7721518987341772
email_900,ai_phish,223,11,20.272727272727273,16.44276063386155,0.5650224215246636
email_901,ai_phish,231,10,23.1,18.280737991266374,0.5454545454545454
email_902,ai_phish,269,11,24.454545454545453,16.072301136363638,0.4758364312267658
email_903,ai_phish,86,9,9.555555555555555,7.188333333333333,0.6976744186046512
email_904,ai_phish,73,9,8.11111111111111,8.97829225352113,0.821917808219178
email_905,ai_phish,53,6,8.833333333333334,8.134000000000004,0.7735849056603774
email_906,ai_phish,55,7,7.857142857142857,8.666923076923077,0.7454545454545455
email_907,ai_phish,54,6,9.0,8.51741176470588,0.7777777777777778
email_908,ai_phish,58,6,9.666666666666666,7.794545454545453,0.7413793103448276
email_909,ai_phish,52,6,8.666666666666666,11.109551020408162,0.75
email_91,ai_phish,84,6,14.0,12.10956790123457,0.7142857142857143
email_910,ai_phish,55,6,9.166666666666666,10.931384615384616,0.7818181818181819
email_911,ai_phish,53,6,8.833333333333334,9.078,0.7169811320754716
email_912,ai_phish,58,7,8.285714285714286,10.297727272727272,0.7758620689655172
email_913,ai_phish,59,6,9.833333333333334,5.2137142857142855,0.6949152542372882
email_914,ai_phish,65,6,10.833333333333334,10.752451612903226,0.676923076923077
email_915,ai_phish,57,6,9.5,7.196074074074076,0.7017543859649122
email_916,ai_phish,60,6,10.0,8.10863157894737,0.8
email_917,ai_phish,55,6,9.166666666666666,9.342923076923078,0.7636363636363637
email_918,ai_phish,63,6,10.5,12.100000000000001,0.8095238095238095
email_919,ai_phish,60,6,10.0,8.729684210526319,0.8166666666666667
email_92,ai_phish,81,6,13.5,13.080000000000002,0.7283950617283951
email_920,ai_phish,64,6,10.666666666666666,11.220459016393445,0.765625
email_921,ai_phish,58,6,9.666666666666666,9.725454545454546,0.7586206896551724
email_922,ai_phish,63,6,10.5,12.493333333333336,0.6825396825396826
email_923,ai_phish,66,6,11.0,10.676380952380956,0.7878787878787878
email_924,ai_phish,62,7,8.857142857142858,11.045000000000002,0.7741935483870968
email_925,ai_phish,75,6,12.5,5.759333333333334,0.64
email_926,ai_phish,64,6,10.666666666666666,9.543333333333337,0.765625
email_927,ai_phish,73,6,12.166666666666666,9.255714285714287,0.726027397260274
email_928,ai_phish,75,6,12.5,10.348222222222223,0.6933333333333334
email_93,ai_phish,81,6,13.5,12.021025641025645,0.7407407407407407
email_94,ai_phish,78,6,13.0,14.458333333333336,0.7307692307692307
email_95,ai_phish,91,6,15.166666666666666,11.852727272727272,0.7582417582417582
email_96,ai_phish,94,7,13.428571428571429,13.46901098901099,0.6914893617021277
email_97,ai_phish,77,6,12.833333333333334,13.617297297297302,0.7532467532467533
email_98,ai_phish,84,6,14.0,13.566358024691361,0.75
email_99,ai_phish,84,6,14.0,15.168827160493827,0.7023809523809523
